Time,Driver,LapTime,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,Team,LapStartTime,Position,yellow_flag,weather_time,AirTemp,Humidity,Pressure,TrackTemp,WindSpeed,windSin,windCos
11603.161,NOR,76.429,74,2,205,192,264,284,HARD,74,FALSE,McLaren,11526.732,4,FALSE,11514.852,21.6,61,1018.4,40.5,0.5,-0.48480962024633695,-0.8746197071393959
11679.678,NOR,76.517,75,2,204,192,269,285,HARD,75,FALSE,McLaren,11603.161,4,FALSE,11574.846,21.7,61,1018.4,40.8,1.1,-0.9205048534524405,0.3907311284892735
11756.349,NOR,76.67099999999999,76,2,204,196,263,284,HARD,76,FALSE,McLaren,11679.678,4,FALSE,11634.853,21.7,61,1018.4,40.8,0.7,-0.5591929034707467,-0.8290375725550418
11832.861,NOR,76.512,77,2,204,192,270,285,HARD,77,FALSE,McLaren,11756.349,4,FALSE,11754.885,21.7,61,1018.4,40.6,0.9,-0.6946583704589974,-0.7193398003386511
6027.322,RUS,85.319,3,2,168,178,258,281,MEDIUM,2,TRUE,Mercedes,5942.003000000001,5,FALSE,5934.534,21.6,66,1018.7,48.6,1.4,-0.06975647374412476,0.9975640502598243
6110.1900000000005,RUS,82.868,4,2,177,166,268,277,MEDIUM,3,TRUE,Mercedes,6027.322,5,FALSE,5994.54,21.6,65,1018.8,49.2,0.6,0,1
6193.235000000001,RUS,83.045,5,2,179,170,257,264,MEDIUM,4,TRUE,Mercedes,6110.1900000000005,5,FALSE,6054.54,21.7,63,1018.9,49.2,0.6,0,1
6276.246999999999,RUS,83.012,6,2,178,164,255,254,MEDIUM,5,TRUE,Mercedes,6193.235000000001,5,FALSE,6174.539000000001,21.6,64,1018.9,48.2,2,-0.12186934340514811,0.992546151641322
6357.662,RUS,81.41499999999999,7,2,187,173,256,255,MEDIUM,6,TRUE,Mercedes,6276.246999999999,5,FALSE,6234.5380000000005,21.6,63,1018.8,48.2,1,0,1
6439.273999999999,RUS,81.612,8,2,188,167,255,253,MEDIUM,7,TRUE,Mercedes,6357.662,5,FALSE,6354.536,21.8,64,1018.9,48,1.4,0.9702957262759965,-0.24192189559966779
6520.707,RUS,81.43299999999999,9,2,189,170,256,261,MEDIUM,8,TRUE,Mercedes,6439.273999999999,5,FALSE,6414.5380000000005,21.9,63,1018.9,47.9,0.9,-0.9563047559630353,-0.2923717047227371
6602.237999999999,RUS,81.531,10,2,184,172,257,262,MEDIUM,9,TRUE,Mercedes,6520.707,5,FALSE,6474.523,22,64,1018.8,47.9,1.1,-0.3420201433256686,0.9396926207859084
6683.6900000000005,RUS,81.452,11,2,182,170,256,257,MEDIUM,10,TRUE,Mercedes,6602.237999999999,5,FALSE,6594.529,22.1,63,1018.8,47.9,0.9,-0.12186934340514775,-0.992546151641322
6764.005999999999,RUS,80.316,12,2,190,177,257,259,MEDIUM,11,TRUE,Mercedes,6683.6900000000005,5,FALSE,6654.531,22.2,61,1018.9,47.9,1.3,0.15643446504023087,0.9876883405951378
6844.531,RUS,80.525,13,2,195,174,257,259,MEDIUM,12,TRUE,Mercedes,6764.005999999999,5,FALSE,6714.544,22.3,63,1018.8,47.3,0.6,0.03489949670250097,0.9993908270190958
6924.803,RUS,80.27199999999999,14,2,193,172,257,266,MEDIUM,13,TRUE,Mercedes,6844.531,5,FALSE,6834.55,22,62,1018.8,47.1,1.2,0,1
7005.005,RUS,80.202,15,2,196,176,256,266,MEDIUM,14,TRUE,Mercedes,6924.803,5,FALSE,6894.541,22,63,1018.7,47.1,0.5,0.374606593415912,0.9271838545667874
7084.918,RUS,79.913,16,2,193,175,257,265,MEDIUM,15,TRUE,Mercedes,7005.005,5,FALSE,6954.537,22,62,1018.8,47.1,1.1,-0.15643446504023112,0.9876883405951377
7165.068,RUS,80.15,17,2,195,177,256,266,MEDIUM,16,TRUE,Mercedes,7084.918,5,FALSE,7074.549,21.8,64,1018.8,46.1,1.3,0.13917310096006544,0.9902680687415704
7244.506,RUS,79.438,18,2,196,178,257,268,MEDIUM,17,TRUE,Mercedes,7165.068,5,FALSE,7134.543,21.6,64,1018.7,46.7,1.1,0.6156614753256582,0.788010753606722
7324.663,RUS,80.157,19,2,195,177,257,260,MEDIUM,18,TRUE,Mercedes,7244.506,5,FALSE,7194.5509999999995,21.7,63,1018.7,47.2,0.8,0.981627183447664,-0.1908089953765448
7404.716,RUS,80.053,20,2,195,177,257,267,MEDIUM,19,TRUE,Mercedes,7324.663,5,FALSE,7314.547,21.9,61,1018.8,46.6,1.3,0.5877852522924731,0.8090169943749475
7484.504,RUS,79.788,21,2,196,177,257,263,MEDIUM,20,TRUE,Mercedes,7404.716,5,FALSE,7374.542,21.9,62,1018.8,45.8,0.9,-0.3907311284892747,0.9205048534524399
7564.195,RUS,79.691,22,2,197,176,257,268,MEDIUM,21,TRUE,Mercedes,7484.504,5,FALSE,7434.543,21.9,64,1018.7,45.8,1.3,0,1
7643.592,RUS,79.39699999999999,23,2,196,176,257,270,MEDIUM,22,TRUE,Mercedes,7564.195,5,FALSE,7554.554,21.8,65,1018.8,45.9,0.5,-0.30901699437494773,-0.9510565162951535
7723.076,RUS,79.48400000000001,24,2,199,176,257,267,MEDIUM,23,TRUE,Mercedes,7643.592,5,FALSE,7614.543,21.7,63,1018.7,46.1,1.1,-0.06975647374412476,0.9975640502598243
7801.727,RUS,78.651,25,2,198,183,257,268,MEDIUM,24,TRUE,Mercedes,7723.076,5,FALSE,7674.545,21.8,64,1018.7,46.3,1.4,-0.9993908270190958,0.03489949670250128
7880.733,RUS,79.006,26,2,193,180,257,270,MEDIUM,25,TRUE,Mercedes,7801.727,5,FALSE,7794.562,21.7,62,1018.6,45.7,1.3,-0.5735764363510465,0.8191520442889916
7959.66,RUS,78.92699999999999,27,2,197,183,257,261,MEDIUM,26,TRUE,Mercedes,7880.733,5,FALSE,7854.559,21.8,64,1018.5,46,0.7,0.3907311284892737,0.9205048534524404
8038.339,RUS,78.679,28,2,197,180,257,261,MEDIUM,27,TRUE,Mercedes,7959.66,5,FALSE,7914.558,21.9,63,1018.6,46,0.6,-0.898794046299167,0.4383711467890774
8116.963,RUS,78.624,29,2,196,184,258,273,MEDIUM,28,TRUE,Mercedes,8038.339,5,FALSE,8034.5599999999995,22,63,1018.5,45.6,1.7,-0.5735764363510458,-0.819152044288992
8195.774,RUS,78.811,30,2,197,182,257,268,MEDIUM,29,TRUE,Mercedes,8116.963,5,FALSE,8094.551,22,62,1018.5,45.9,0.9,-0.6427876096865393,-0.766044443118978
8274.875,RUS,79.101,31,2,198,183,257,271,MEDIUM,30,TRUE,Mercedes,8195.774,5,FALSE,8154.549,22,61,1018.6,46.4,0.6,-0.9961946980917455,-0.08715574274765825
8353.997,RUS,79.122,32,2,199,181,258,268,MEDIUM,31,TRUE,Mercedes,8274.875,5,FALSE,8274.557,22,61,1018.6,45.5,0.9,-0.8386705679454242,-0.544639035015027
8432.907,RUS,78.91,33,2,197,178,258,271,MEDIUM,32,TRUE,Mercedes,8353.997,5,FALSE,8334.573,21.9,62,1018.5,45.6,1,-0.9063077870366497,-0.42261826174069994
8512.286,RUS,79.379,34,2,197,184,257,269,MEDIUM,33,TRUE,Mercedes,8432.907,5,FALSE,8394.575,21.9,62,1018.6,45.9,0.9,-0.9998476951563913,-0.017452406437283498
8592.734,RUS,80.44800000000001,35,2,190,172,258,271,MEDIUM,34,TRUE,Mercedes,8512.286,5,FALSE,8454.594000000001,22,61,1018.5,45.9,1,-0.9993908270190957,-0.03489949670250165
8672.462,RUS,79.72800000000001,36,2,199,176,258,269,MEDIUM,35,TRUE,Mercedes,8592.734,5,FALSE,8574.602,21.9,65,1018.6,44.5,0.6,-0.034899496702500823,0.9993908270190958
8751.219000000001,RUS,78.757,37,2,198,190,259,270,MEDIUM,36,TRUE,Mercedes,8672.462,5,FALSE,8634.612000000001,21.8,64,1018.5,44.4,1.2,-0.8090169943749473,-0.5877852522924732
8829.665,RUS,78.446,38,2,196,183,258,272,MEDIUM,37,TRUE,Mercedes,8751.219000000001,5,FALSE,8694.613,21.7,63,1018.5,44.4,1.5,-0.8191520442889918,0.573576436351046
8908.115,RUS,78.45,39,2,197,184,259,274,MEDIUM,38,TRUE,Mercedes,8829.665,5,FALSE,8814.635,21.8,62,1018.6,44.8,0.7,0.19080899537654497,-0.9816271834476639
8986.254,RUS,78.139,40,2,199,186,258,275,MEDIUM,39,TRUE,Mercedes,8908.115,5,FALSE,8874.648,21.8,62,1018.6,44.7,0.5,0,1
9064.562,RUS,78.30799999999999,41,2,202,188,258,272,MEDIUM,40,TRUE,Mercedes,8986.254,5,FALSE,8934.646,21.9,61,1018.6,44.4,0.8,-0.9998476951563913,-0.017452406437283498
9142.766,RUS,78.20400000000001,42,2,201,186,258,273,MEDIUM,41,TRUE,Mercedes,9064.562,5,FALSE,9054.676,22,62,1018.4,44.4,0.5,0.49999999999999994,0.8660254037844387
9221.45,RUS,78.684,43,2,199,180,259,280,MEDIUM,42,TRUE,Mercedes,9142.766,5,FALSE,9114.677,21.9,61,1018.5,44.7,0.5,0,1
9299.627,RUS,78.17699999999999,44,2,200,181,259,276,MEDIUM,43,TRUE,Mercedes,9221.45,5,FALSE,9174.683,21.9,59,1018.5,44.8,0.9,0,1
9378.076000000001,RUS,78.449,45,2,195,185,260,276,MEDIUM,44,TRUE,Mercedes,9299.627,5,FALSE,9294.708,22,58,1018.5,44.5,0.5,-0.20791169081775907,-0.9781476007338057
9456.463,RUS,78.387,46,2,197,183,260,275,MEDIUM,45,TRUE,Mercedes,9378.076000000001,5,FALSE,9354.692,22,58,1018.5,44.2,0.8,-0.43837114678907707,-0.8987940462991671
9534.777,RUS,78.314,47,2,196,183,261,281,MEDIUM,46,TRUE,Mercedes,9456.463,5,FALSE,9414.696,21.9,57,1018.3,44.5,1.8,-0.39073112848927355,-0.9205048534524404
9613.479,RUS,78.702,48,2,196,186,262,277,MEDIUM,47,TRUE,Mercedes,9534.777,5,FALSE,9534.736,22,57,1018.5,43.8,0.7,-0.4226182617406993,-0.90630778703665
9692.464,RUS,78.985,49,2,191,185,261,280,MEDIUM,48,TRUE,Mercedes,9613.479,5,FALSE,9594.713,22,58,1018.4,43.8,1.1,-0.6156614753256578,-0.7880107536067222
9770.911,RUS,78.447,50,2,194,183,260,280,MEDIUM,49,TRUE,Mercedes,9692.464,5,FALSE,9654.715,22,57,1018.4,43.7,1.7,0,1
9848.96,RUS,78.049,51,2,196,188,261,274,MEDIUM,50,TRUE,Mercedes,9770.911,5,FALSE,9714.711,21.9,58,1018.5,43.7,1,-0.10452846326765342,0.9945218953682733
9927.562,RUS,78.602,52,2,194,175,261,283,MEDIUM,51,TRUE,Mercedes,9848.96,5,TRUE,9834.736,21.8,58,1018.6,43,0.7,-0.34202014332566866,-0.9396926207859084
10008.453,RUS,80.89099999999999,53,2,190,184,259,278,MEDIUM,52,TRUE,Mercedes,9927.562,5,TRUE,9894.744,21.8,57,1018.5,43.2,1,0.788010753606722,0.6156614753256583
10086.654,RUS,78.201,54,2,197,183,260,273,MEDIUM,53,TRUE,Mercedes,10008.453,5,FALSE,9954.756,21.9,58,1018.5,43.2,0.8,-0.6293203910498378,0.7771459614569706
10163.958999999999,RUS,77.305,55,2,202,190,259,275,MEDIUM,54,TRUE,Mercedes,10086.654,5,FALSE,10074.762,21.9,59,1018.4,42.8,1.4,-0.8290375725550414,-0.5591929034707472
10241.03,RUS,77.071,56,2,207,193,260,276,MEDIUM,55,TRUE,Mercedes,10163.958999999999,5,FALSE,10134.75,21.7,59,1018.4,42.5,1.1,0,1
10317.94,RUS,76.91,57,2,203,191,261,278,MEDIUM,56,TRUE,Mercedes,10241.03,5,FALSE,10194.749,21.7,60,1018.4,42.4,0.9,0.8571673007021122,0.5150380749100543
10395.082,RUS,77.142,58,2,206,191,259,278,MEDIUM,57,TRUE,Mercedes,10317.94,5,FALSE,10314.774,21.7,59,1018.5,42.4,0.6,0,1
10471.923999999999,RUS,76.842,59,2,204,193,261,281,MEDIUM,58,TRUE,Mercedes,10395.082,5,FALSE,10374.793,21.8,60,1018.5,42.2,1.2,0.49999999999999994,0.8660254037844387
10548.528,RUS,76.604,60,2,204,191,260,282,MEDIUM,59,TRUE,Mercedes,10471.923999999999,5,FALSE,10434.807,21.6,61,1018.4,41.9,1.1,0.15643446504023087,0.9876883405951378
10625.225,RUS,76.697,61,2,204,193,262,280,MEDIUM,60,TRUE,Mercedes,10548.528,5,FALSE,10494.803,21.5,61,1018.5,42.3,0.5,-0.9702957262759966,0.24192189559966745
10702.012,RUS,76.787,62,2,201,189,262,281,MEDIUM,61,TRUE,Mercedes,10625.225,5,FALSE,10614.806,21.6,60,1018.4,42,0.9,-0.874619707139396,-0.48480962024633684
10778.593,RUS,76.581,63,2,202,195,263,281,MEDIUM,62,TRUE,Mercedes,10702.012,5,FALSE,10674.815,21.8,59,1018.4,42,1.2,-0.9945218953682734,-0.10452846326765336
10854.726,RUS,76.133,64,2,206,194,259,279,MEDIUM,63,TRUE,Mercedes,10778.593,5,FALSE,10734.835,22,60,1018.5,42,0.8,-0.9702957262759966,0.24192189559966745
10930.377,RUS,75.651,65,2,200,191,262,279,MEDIUM,64,TRUE,Mercedes,10854.726,5,FALSE,10794.845,21.9,60,1018.3,41.2,0.8,0.7313537016191705,0.6819983600624985
11006.225,RUS,75.848,66,2,205,194,260,279,MEDIUM,65,TRUE,Mercedes,10930.377,5,FALSE,10914.848,21.9,59,1018.4,41.7,1.2,-0.9743700647852352,0.22495105434386492
11082.382,RUS,76.157,67,2,204,192,260,279,MEDIUM,66,TRUE,Mercedes,11006.225,5,FALSE,10974.84,22,59,1018.3,41.7,1.7,-0.5735764363510465,0.8191520442889916
11158.313,RUS,75.931,68,2,205,192,261,280,MEDIUM,67,TRUE,Mercedes,11082.382,5,FALSE,11034.83,22,60,1018.3,41.6,1,0.848048096156426,0.5299192642332049
11234.182,RUS,75.869,69,2,204,193,260,279,MEDIUM,68,TRUE,Mercedes,11158.313,5,FALSE,11154.842,21.7,61,1018.4,41.1,0.8,-0.7547095802227717,-0.6560590289905076
11309.433,RUS,75.251,70,2,209,196,261,281,MEDIUM,69,TRUE,Mercedes,11234.182,5,FALSE,11214.847,21.8,60,1018.5,41.6,0.8,-0.6946583704589974,-0.7193398003386511
11385.26,RUS,75.827,71,2,206,193,262,282,MEDIUM,70,TRUE,Mercedes,11309.433,5,FALSE,11274.84,21.8,60,1018.4,41.6,1,-0.48480962024633695,-0.8746197071393959
11461.099,RUS,75.839,72,2,207,195,260,282,MEDIUM,71,TRUE,Mercedes,11385.26,5,FALSE,11334.838,21.7,60,1018.4,41.1,0.4,0,1
11536.327,RUS,75.228,73,2,210,197,262,281,MEDIUM,72,TRUE,Mercedes,11461.099,5,FALSE,11454.846,21.6,62,1018.4,40.5,0.9,-0.5591929034707467,-0.8290375725550418
11611.703,RUS,75.376,74,2,206,195,262,282,MEDIUM,73,TRUE,Mercedes,11536.327,5,FALSE,11514.852,21.6,61,1018.4,40.5,0.5,-0.48480962024633695,-0.8746197071393959
11687.228,RUS,75.525,75,2,208,195,262,282,MEDIUM,74,TRUE,Mercedes,11611.703,5,FALSE,11574.846,21.7,61,1018.4,40.8,1.1,-0.9205048534524405,0.3907311284892735
11762.981,RUS,75.753,76,2,207,192,262,283,MEDIUM,75,TRUE,Mercedes,11687.228,5,FALSE,11634.853,21.7,61,1018.4,40.8,0.7,-0.5591929034707467,-0.8290375725550418
11838.512999999999,RUS,75.532,77,2,209,194,264,283,MEDIUM,76,TRUE,Mercedes,11762.981,5,FALSE,11754.885,21.7,61,1018.4,40.6,0.9,-0.6946583704589974,-0.7193398003386511
11914.816,RUS,76.303,78,2,200,193,263,285,MEDIUM,77,TRUE,Mercedes,11838.512999999999,5,FALSE,11814.899,21.8,61,1018.4,40.9,1.2,-0.6293203910498376,-0.7771459614569708
6028.084,VER,85.744,3,2,169,179,256,266,MEDIUM,2,TRUE,Red Bull Racing,5942.34,6,FALSE,5934.534,21.6,66,1018.7,48.6,1.4,-0.06975647374412476,0.9975640502598243
6111.359,VER,83.275,4,2,166,173,256,262,MEDIUM,3,TRUE,Red Bull Racing,6028.084,6,FALSE,5994.54,21.6,65,1018.8,49.2,0.6,0,1
6194.759,VER,83.4,5,2,160,172,256,259,MEDIUM,4,TRUE,Red Bull Racing,6111.359,6,FALSE,6054.54,21.7,63,1018.9,49.2,0.6,0,1
6278.546,VER,83.787,6,2,166,172,254,258,MEDIUM,5,TRUE,Red Bull Racing,6194.759,6,FALSE,6174.539000000001,21.6,64,1018.9,48.2,2,-0.12186934340514811,0.992546151641322
6359.829,VER,81.283,7,2,168,172,256,263,MEDIUM,6,TRUE,Red Bull Racing,6278.546,6,FALSE,6234.5380000000005,21.6,63,1018.8,48.2,1,0,1
6441.486,VER,81.657,8,2,169,176,254,262,MEDIUM,7,TRUE,Red Bull Racing,6359.829,6,FALSE,6354.536,21.8,64,1018.9,48,1.4,0.9702957262759965,-0.24192189559966779
6523.226000000001,VER,81.74,9,2,173,177,254,263,MEDIUM,8,TRUE,Red Bull Racing,6441.486,6,FALSE,6414.5380000000005,21.9,63,1018.9,47.9,0.9,-0.9563047559630353,-0.2923717047227371
6604.469999999999,VER,81.244,10,2,168,179,255,263,MEDIUM,9,TRUE,Red Bull Racing,6523.226000000001,6,FALSE,6474.523,22,64,1018.8,47.9,1.1,-0.3420201433256686,0.9396926207859084
6685.9619999999995,VER,81.492,11,2,175,174,254,259,MEDIUM,10,TRUE,Red Bull Racing,6604.469999999999,6,FALSE,6594.529,22.1,63,1018.8,47.9,0.9,-0.12186934340514775,-0.992546151641322
6766.621,VER,80.65899999999999,12,2,175,181,254,263,MEDIUM,11,TRUE,Red Bull Racing,6685.9619999999995,6,FALSE,6654.531,22.2,61,1018.9,47.9,1.3,0.15643446504023087,0.9876883405951378
6846.525,VER,79.904,13,2,176,175,256,261,MEDIUM,12,TRUE,Red Bull Racing,6766.621,6,FALSE,6714.544,22.3,63,1018.8,47.3,0.6,0.03489949670250097,0.9993908270190958
6926.248,VER,79.723,14,2,175,181,255,264,MEDIUM,13,TRUE,Red Bull Racing,6846.525,6,FALSE,6834.55,22,62,1018.8,47.1,1.2,0,1
7006.618,VER,80.37,15,2,172,182,255,263,MEDIUM,14,TRUE,Red Bull Racing,6926.248,6,FALSE,6894.541,22,63,1018.7,47.1,0.5,0.374606593415912,0.9271838545667874
7086.905000000001,VER,80.287,16,2,166,180,256,260,MEDIUM,15,TRUE,Red Bull Racing,7006.618,6,FALSE,6954.537,22,62,1018.8,47.1,1.1,-0.15643446504023112,0.9876883405951377
7166.803,VER,79.898,17,2,172,182,255,261,MEDIUM,16,TRUE,Red Bull Racing,7086.905000000001,6,FALSE,7074.549,21.8,64,1018.8,46.1,1.3,0.13917310096006544,0.9902680687415704
7246.383,VER,79.58,18,2,179,185,256,265,MEDIUM,17,TRUE,Red Bull Racing,7166.803,6,FALSE,7134.543,21.6,64,1018.7,46.7,1.1,0.6156614753256582,0.788010753606722
7326.554,VER,80.17099999999999,19,2,172,184,256,264,MEDIUM,18,TRUE,Red Bull Racing,7246.383,6,FALSE,7194.5509999999995,21.7,63,1018.7,47.2,0.8,0.981627183447664,-0.1908089953765448
7406.44,VER,79.886,20,2,169,181,256,265,MEDIUM,19,TRUE,Red Bull Racing,7326.554,6,FALSE,7314.547,21.9,61,1018.8,46.6,1.3,0.5877852522924731,0.8090169943749475
7486.695,VER,80.255,21,2,172,180,256,263,MEDIUM,20,TRUE,Red Bull Racing,7406.44,6,FALSE,7374.542,21.9,62,1018.8,45.8,0.9,-0.3907311284892747,0.9205048534524399
7566.508,VER,79.813,22,2,170,185,256,264,MEDIUM,21,TRUE,Red Bull Racing,7486.695,6,FALSE,7434.543,21.9,64,1018.7,45.8,1.3,0,1
7645.487,VER,78.979,23,2,186,184,256,264,MEDIUM,22,TRUE,Red Bull Racing,7566.508,6,FALSE,7554.554,21.8,65,1018.8,45.9,0.5,-0.30901699437494773,-0.9510565162951535
7724.851,VER,79.364,24,2,182,185,257,263,MEDIUM,23,TRUE,Red Bull Racing,7645.487,6,FALSE,7614.543,21.7,63,1018.7,46.1,1.1,-0.06975647374412476,0.9975640502598243
7804.231,VER,79.38,25,2,177,184,255,263,MEDIUM,24,TRUE,Red Bull Racing,7724.851,6,FALSE,7674.545,21.8,64,1018.7,46.3,1.4,-0.9993908270190958,0.03489949670250128
7883.049,VER,78.818,26,2,179,189,256,263,MEDIUM,25,TRUE,Red Bull Racing,7804.231,6,FALSE,7794.562,21.7,62,1018.6,45.7,1.3,-0.5735764363510465,0.8191520442889916
7961.846,VER,78.797,27,2,184,186,256,263,MEDIUM,26,TRUE,Red Bull Racing,7883.049,6,FALSE,7854.559,21.8,64,1018.5,46,0.7,0.3907311284892737,0.9205048534524404
8040.528,VER,78.682,28,2,194,188,257,263,MEDIUM,27,TRUE,Red Bull Racing,7961.846,6,FALSE,7914.558,21.9,63,1018.6,46,0.6,-0.898794046299167,0.4383711467890774
8119.323,VER,78.795,29,2,189,188,256,263,MEDIUM,28,TRUE,Red Bull Racing,8040.528,6,FALSE,8034.5599999999995,22,63,1018.5,45.6,1.7,-0.5735764363510458,-0.819152044288992
8197.897,VER,78.574,30,2,182,189,255,264,MEDIUM,29,TRUE,Red Bull Racing,8119.323,6,FALSE,8094.551,22,62,1018.5,45.9,0.9,-0.6427876096865393,-0.766044443118978
8276.461,VER,78.564,31,2,194,189,257,264,MEDIUM,30,TRUE,Red Bull Racing,8197.897,6,FALSE,8154.549,22,61,1018.6,46.4,0.6,-0.9961946980917455,-0.08715574274765825
8355.444,VER,78.983,32,2,184,187,258,265,MEDIUM,31,TRUE,Red Bull Racing,8276.461,6,FALSE,8274.557,22,61,1018.6,45.5,0.9,-0.8386705679454242,-0.544639035015027
8434.449,VER,79.005,33,2,176,188,256,264,MEDIUM,32,TRUE,Red Bull Racing,8355.444,6,FALSE,8334.573,21.9,62,1018.5,45.6,1,-0.9063077870366497,-0.42261826174069994
8514.043,VER,79.594,34,2,184,185,256,264,MEDIUM,33,TRUE,Red Bull Racing,8434.449,6,FALSE,8394.575,21.9,62,1018.6,45.9,0.9,-0.9998476951563913,-0.017452406437283498
8594.25,VER,80.207,35,2,173,184,257,266,MEDIUM,34,TRUE,Red Bull Racing,8514.043,6,FALSE,8454.594000000001,22,61,1018.5,45.9,1,-0.9993908270190957,-0.03489949670250165
8673.884,VER,79.634,36,2,176,186,257,264,MEDIUM,35,TRUE,Red Bull Racing,8594.25,6,FALSE,8574.602,21.9,65,1018.6,44.5,0.6,-0.034899496702500823,0.9993908270190958
8753.313,VER,79.429,37,2,187,189,257,263,MEDIUM,36,TRUE,Red Bull Racing,8673.884,6,FALSE,8634.612000000001,21.8,64,1018.5,44.4,1.2,-0.8090169943749473,-0.5877852522924732
8832.157,VER,78.844,38,2,191,187,257,264,MEDIUM,37,TRUE,Red Bull Racing,8753.313,6,FALSE,8694.613,21.7,63,1018.5,44.4,1.5,-0.8191520442889918,0.573576436351046
8910.483,VER,78.326,39,2,192,187,258,264,MEDIUM,38,TRUE,Red Bull Racing,8832.157,6,FALSE,8814.635,21.8,62,1018.6,44.8,0.7,0.19080899537654497,-0.9816271834476639
8988.892,VER,78.40899999999999,40,2,190,189,257,264,MEDIUM,39,TRUE,Red Bull Racing,8910.483,6,FALSE,8874.648,21.8,62,1018.6,44.7,0.5,0,1
9066.975,VER,78.083,41,2,187,191,258,264,MEDIUM,40,TRUE,Red Bull Racing,8988.892,6,FALSE,8934.646,21.9,61,1018.6,44.4,0.8,-0.9998476951563913,-0.017452406437283498
9145.048999999999,VER,78.074,42,2,180,188,257,264,MEDIUM,41,TRUE,Red Bull Racing,9066.975,6,FALSE,9054.676,22,62,1018.4,44.4,0.5,0.49999999999999994,0.8660254037844387
9223.407,VER,78.358,43,2,187,189,258,266,MEDIUM,42,TRUE,Red Bull Racing,9145.048999999999,6,FALSE,9114.677,21.9,61,1018.5,44.7,0.5,0,1
9301.812,VER,78.405,44,2,192,189,257,266,MEDIUM,43,TRUE,Red Bull Racing,9223.407,6,FALSE,9174.683,21.9,59,1018.5,44.8,0.9,0,1
9380.125,VER,78.313,45,2,179,187,258,267,MEDIUM,44,TRUE,Red Bull Racing,9301.812,6,FALSE,9294.708,22,58,1018.5,44.5,0.5,-0.20791169081775907,-0.9781476007338057
9458.328,VER,78.203,46,2,179,189,258,268,MEDIUM,45,TRUE,Red Bull Racing,9380.125,6,FALSE,9354.692,22,58,1018.5,44.2,0.8,-0.43837114678907707,-0.8987940462991671
9536.865,VER,78.537,47,2,192,189,258,268,MEDIUM,46,TRUE,Red Bull Racing,9458.328,6,FALSE,9414.696,21.9,57,1018.3,44.5,1.8,-0.39073112848927355,-0.9205048534524404
9615.202000000001,VER,78.337,48,2,194,187,259,268,MEDIUM,47,TRUE,Red Bull Racing,9536.865,6,FALSE,9534.736,22,57,1018.5,43.8,0.7,-0.4226182617406993,-0.90630778703665
9693.679,VER,78.477,49,2,184,189,267,268,MEDIUM,48,TRUE,Red Bull Racing,9615.202000000001,6,FALSE,9594.713,22,58,1018.4,43.8,1.1,-0.6156614753256578,-0.7880107536067222
9772.559000000001,VER,78.88,50,2,185,193,259,267,MEDIUM,49,TRUE,Red Bull Racing,9693.679,6,FALSE,9654.715,22,57,1018.4,43.7,1.7,0,1
9850.701000000001,VER,78.142,51,2,191,188,260,266,MEDIUM,50,TRUE,Red Bull Racing,9772.559000000001,6,FALSE,9714.711,21.9,58,1018.5,43.7,1,-0.10452846326765342,0.9945218953682733
10099.145,VER,75.815,54,3,197,192,259,271,HARD,3,FALSE,Red Bull Racing,10023.33,6,FALSE,10014.744999999999,21.9,59,1018.6,43,1.1,-0.743144825477394,-0.6691306063588585
10174.543,VER,75.398,55,3,203,197,259,265,HARD,4,FALSE,Red Bull Racing,10099.145,6,FALSE,10074.762,21.9,59,1018.4,42.8,1.4,-0.8290375725550414,-0.5591929034707472
10250.009,VER,75.466,56,3,205,195,259,267,HARD,5,FALSE,Red Bull Racing,10174.543,6,FALSE,10134.75,21.7,59,1018.4,42.5,1.1,0,1
10326.19,VER,76.181,57,3,198,198,259,266,HARD,6,FALSE,Red Bull Racing,10250.009,6,FALSE,10194.749,21.7,60,1018.4,42.4,0.9,0.8571673007021122,0.5150380749100543
10400.759,VER,74.569,58,3,208,198,259,265,HARD,7,FALSE,Red Bull Racing,10326.19,6,FALSE,10314.774,21.7,59,1018.5,42.4,0.6,0,1
10475.507,VER,74.748,59,3,208,196,259,266,HARD,8,FALSE,Red Bull Racing,10400.759,6,FALSE,10374.793,21.8,60,1018.5,42.2,1.2,0.49999999999999994,0.8660254037844387
10550.744999999999,VER,75.238,60,3,208,199,266,268,HARD,9,FALSE,Red Bull Racing,10475.507,6,FALSE,10434.807,21.6,61,1018.4,41.9,1.1,0.15643446504023087,0.9876883405951378
10625.866,VER,75.121,61,3,206,198,267,269,HARD,10,FALSE,Red Bull Racing,10550.744999999999,6,FALSE,10494.803,21.5,61,1018.5,42.3,0.5,-0.9702957262759966,0.24192189559966745
10702.427,VER,76.561,62,3,197,193,270,283,HARD,11,FALSE,Red Bull Racing,10625.866,6,FALSE,10614.806,21.6,60,1018.4,42,0.9,-0.874619707139396,-0.48480962024633684
10778.974,VER,76.547,63,3,205,195,269,284,HARD,12,FALSE,Red Bull Racing,10702.427,6,FALSE,10674.815,21.8,59,1018.4,42,1.2,-0.9945218953682734,-0.10452846326765336
10855.593,VER,76.619,64,3,200,193,265,281,HARD,13,FALSE,Red Bull Racing,10778.974,6,FALSE,10734.835,22,60,1018.5,42,0.8,-0.9702957262759966,0.24192189559966745
