driver,driver_number,team,lap_number,lap_time,sector1_time,sector2_time,sector3_time,speed_i1,speed_i2,speed_fl,speed_st,compound,tyre_life,fresh_tyre,position,pit_in_time,pit_out_time,track_status,is_personal_best,deleted,deleted_reason,lap_start_time,lap_end_time,air_temp,track_temp,humidity,pressure,wind_speed,wind_direction,rainfall,gp,year,session
RIC,3,RB,28.0,81.566,21.734,38.034,21.798,197.0,173.0,261.0,271.0,HARD,28.0,False,13.0,,,1,False,False,,7989.923,8071.489,21.9,46.0,62.0,1018.6,1.0,213,False,Monaco,2024,Race
RIC,3,RB,29.0,81.265,21.618,37.943,21.704,200.0,173.0,262.0,272.0,HARD,29.0,False,13.0,,,1,False,False,,8071.489,8152.754,22.0,45.9,62.0,1018.5,0.9,220,False,Monaco,2024,Race
RIC,3,RB,30.0,80.9,21.548,37.756,21.596,199.0,172.0,262.0,269.0,HARD,30.0,False,13.0,,,1,False,False,,8152.754,8233.654,22.0,46.4,61.0,1018.6,0.6,265,False,Monaco,2024,Race
RIC,3,RB,31.0,80.703,21.417,37.636,21.65,200.0,177.0,261.0,273.0,HARD,31.0,False,13.0,,,1,False,False,,8233.654,8314.357,22.1,45.5,61.0,1018.6,0.4,217,False,Monaco,2024,Race
RIC,3,RB,32.0,80.94,21.516,37.91,21.514,200.0,168.0,263.0,266.0,HARD,32.0,False,13.0,,,1,False,False,,8314.357,8395.297,21.9,45.6,62.0,1018.5,1.0,245,False,Monaco,2024,Race
RIC,3,RB,33.0,80.395,21.207,37.445,21.743,199.0,171.0,262.0,277.0,HARD,33.0,False,13.0,,,1,False,False,,8395.297,8475.692,21.9,45.9,62.0,1018.6,0.9,269,False,Monaco,2024,Race
RIC,3,RB,34.0,80.84,21.215,37.682,21.943,184.0,183.0,261.0,277.0,HARD,34.0,False,13.0,,,1,False,False,,8475.692,8556.532,22.0,45.9,61.0,1018.5,1.0,268,False,Monaco,2024,Race
RIC,3,RB,35.0,80.54,21.105,37.755,21.68,205.0,172.0,262.0,276.0,HARD,35.0,False,13.0,,,1,False,False,,8556.532,8637.072,21.9,44.5,65.0,1018.6,0.6,358,False,Monaco,2024,Race
RIC,3,RB,36.0,81.126,21.513,38.035,21.578,196.0,169.0,262.0,272.0,HARD,36.0,False,13.0,,,1,False,False,,8637.072,8718.198,21.8,44.4,64.0,1018.5,1.2,234,False,Monaco,2024,Race
RIC,3,RB,37.0,81.358,21.582,38.074,21.702,198.0,171.0,264.0,272.0,HARD,37.0,False,13.0,,,1,False,False,,8718.198,8799.556,21.7,44.4,63.0,1018.5,1.5,305,False,Monaco,2024,Race
RIC,3,RB,38.0,81.099,21.613,37.83,21.656,199.0,175.0,264.0,271.0,HARD,38.0,False,13.0,,,1,False,False,,8799.556,8880.655,21.8,44.8,62.0,1018.6,0.7,169,False,Monaco,2024,Race
RIC,3,RB,39.0,81.255,21.466,38.163,21.626,197.0,175.0,264.0,270.0,HARD,39.0,False,13.0,,,1,False,False,,8880.655,8961.91,21.8,44.7,62.0,1018.6,0.5,0,False,Monaco,2024,Race
RIC,3,RB,40.0,80.87,21.292,38.038,21.54,199.0,183.0,263.0,268.0,HARD,40.0,False,13.0,,,1,False,False,,8961.91,9042.78,21.9,44.4,61.0,1018.6,0.8,269,False,Monaco,2024,Race
RIC,3,RB,41.0,85.218,22.294,38.546,24.378,161.0,154.0,262.0,268.0,HARD,41.0,False,13.0,,,1,False,False,,9042.78,9127.998,22.0,44.4,62.0,1018.4,0.5,30,False,Monaco,2024,Race
RIC,3,RB,42.0,81.527,21.932,38.194,21.401,175.0,181.0,264.0,273.0,HARD,42.0,False,13.0,,,1,False,False,,9127.998,9209.525,21.9,44.7,61.0,1018.5,0.5,0,False,Monaco,2024,Race
RIC,3,RB,43.0,81.053,21.041,38.257,21.755,188.0,175.0,257.0,256.0,HARD,43.0,False,13.0,,,1,False,False,,9209.525,9290.578,21.9,44.8,59.0,1018.6,1.0,227,False,Monaco,2024,Race
RIC,3,RB,44.0,78.003,20.37,36.746,20.887,195.0,192.0,265.0,279.0,HARD,44.0,False,13.0,,,1,True,False,,9290.578,9368.581,22.0,44.5,58.0,1018.5,0.5,192,False,Monaco,2024,Race
RIC,3,RB,45.0,81.761,21.241,38.59,21.93,192.0,170.0,255.0,266.0,HARD,45.0,False,13.0,,,1,False,False,,9368.581,9450.342,22.0,44.2,58.0,1018.5,0.8,206,False,Monaco,2024,Race
RIC,3,RB,46.0,77.172,20.128,36.366,20.678,200.0,191.0,265.0,279.0,HARD,46.0,False,13.0,,,1,True,False,,9450.342,9527.514,22.0,44.5,58.0,1018.4,1.8,276,False,Monaco,2024,Race
RIC,3,RB,47.0,81.071,21.023,37.949,22.099,191.0,171.0,255.0,269.0,HARD,47.0,False,13.0,,,1,False,False,,9527.514,9608.585,22.0,43.8,57.0,1018.5,0.7,205,False,Monaco,2024,Race
RIC,3,RB,48.0,78.282,20.173,36.242,21.867,204.0,181.0,264.0,278.0,HARD,48.0,False,12.0,,,1,False,False,,9608.585,9686.867,22.0,43.8,58.0,1018.4,1.1,218,False,Monaco,2024,Race
RIC,3,RB,49.0,79.837,21.326,37.163,21.348,197.0,183.0,265.0,280.0,HARD,49.0,False,12.0,,,1,False,False,,9686.867,9766.704,21.9,43.7,58.0,1018.5,1.0,354,False,Monaco,2024,Race
RIC,3,RB,50.0,79.796,21.024,37.197,21.575,196.0,183.0,262.0,280.0,HARD,50.0,False,12.0,,,1,False,False,,9766.704,9846.5,21.9,43.7,58.0,1018.5,1.1,89,False,Monaco,2024,Race
RIC,3,RB,51.0,82.683,20.96,38.146,23.577,189.0,168.0,262.0,259.0,HARD,51.0,False,12.0,,,12,False,False,,9846.5,9929.183,21.8,43.0,58.0,1018.6,0.7,200,False,Monaco,2024,Race
RIC,3,RB,52.0,80.696,20.643,38.536,21.517,189.0,170.0,270.0,280.0,HARD,52.0,False,12.0,,,21,False,False,,9929.183,10009.879,21.9,43.2,58.0,1018.5,0.8,321,False,Monaco,2024,Race
RIC,3,RB,53.0,80.079,21.237,37.601,21.241,187.0,177.0,267.0,280.0,HARD,53.0,False,12.0,,,1,False,False,,10009.879,10089.958,21.9,43.0,59.0,1018.6,1.1,228,False,Monaco,2024,Race
RIC,3,RB,54.0,79.176,20.964,37.136,21.076,203.0,183.0,267.0,280.0,HARD,54.0,False,12.0,,,1,False,False,,10089.958,10169.134,21.9,42.8,59.0,1018.4,1.4,236,False,Monaco,2024,Race
RIC,3,RB,55.0,79.457,21.059,37.324,21.074,201.0,185.0,266.0,278.0,HARD,55.0,False,12.0,,,1,False,False,,10169.134,10248.591,21.7,42.4,60.0,1018.4,0.9,59,False,Monaco,2024,Race
RIC,3,RB,56.0,82.007,21.726,37.908,22.373,154.0,173.0,226.0,271.0,HARD,56.0,False,12.0,,,1,False,False,,10248.591,10330.598,21.6,42.2,60.0,1018.4,0.8,140,False,Monaco,2024,Race
RIC,3,RB,57.0,79.672,21.529,37.023,21.12,200.0,182.0,263.0,278.0,HARD,57.0,False,12.0,,,1,False,False,,10330.598,10410.27,21.7,42.4,59.0,1018.5,0.6,0,False,Monaco,2024,Race
RIC,3,RB,58.0,79.119,20.707,37.181,21.231,200.0,188.0,264.0,280.0,HARD,58.0,False,12.0,,,1,False,False,,10410.27,10489.389,21.6,41.9,61.0,1018.4,1.1,9,False,Monaco,2024,Race
RIC,3,RB,59.0,78.936,20.851,37.117,20.968,197.0,190.0,268.0,279.0,HARD,59.0,False,12.0,,,1,False,False,,10489.389,10568.325,21.5,42.3,61.0,1018.5,0.5,284,False,Monaco,2024,Race
RIC,3,RB,60.0,79.23,21.09,37.077,21.063,204.0,184.0,265.0,279.0,HARD,60.0,False,12.0,,,1,False,False,,10568.325,10647.555,21.6,42.3,60.0,1018.4,0.6,222,False,Monaco,2024,Race
RIC,3,RB,61.0,78.771,20.756,37.022,20.993,203.0,187.0,265.0,280.0,HARD,61.0,False,12.0,,,1,False,False,,10647.555,10726.326,21.8,42.0,59.0,1018.4,1.2,264,False,Monaco,2024,Race
RIC,3,RB,62.0,78.977,20.906,37.002,21.069,204.0,181.0,264.0,280.0,HARD,62.0,False,12.0,,,1,False,False,,10726.326,10805.303,22.0,42.0,60.0,1018.5,0.8,284,False,Monaco,2024,Race
RIC,3,RB,63.0,78.805,20.639,36.954,21.212,204.0,182.0,264.0,279.0,HARD,63.0,False,12.0,,,1,False,False,,10805.303,10884.108,21.9,41.2,60.0,1018.3,0.8,47,False,Monaco,2024,Race
RIC,3,RB,64.0,78.637,20.598,37.056,20.983,206.0,183.0,265.0,273.0,HARD,64.0,False,12.0,,,1,False,False,,10884.108,10962.745,21.9,42.0,60.0,1018.4,0.9,215,False,Monaco,2024,Race
RIC,3,RB,65.0,78.73,20.594,36.983,21.153,201.0,184.0,264.0,273.0,HARD,65.0,False,12.0,,,1,False,False,,10962.745,11041.475,22.0,41.7,59.0,1018.3,1.7,325,False,Monaco,2024,Race
RIC,3,RB,66.0,78.248,20.435,36.938,20.875,202.0,185.0,267.0,280.0,HARD,66.0,False,12.0,,,1,False,False,,11041.475,11119.723,22.0,41.6,60.0,1018.3,1.0,58,False,Monaco,2024,Race
RIC,3,RB,67.0,78.219,20.633,36.902,20.684,199.0,189.0,266.0,274.0,HARD,67.0,False,12.0,,,1,False,False,,11119.723,11197.942,21.8,40.9,60.0,1018.4,0.7,14,False,Monaco,2024,Race
RIC,3,RB,68.0,78.116,20.473,36.811,20.832,202.0,191.0,265.0,275.0,HARD,68.0,False,12.0,,,1,False,False,,11197.942,11276.058,21.8,41.6,60.0,1018.5,0.8,224,False,Monaco,2024,Race
RIC,3,RB,69.0,78.386,20.405,36.982,20.999,202.0,189.0,267.0,279.0,HARD,69.0,False,12.0,,,1,False,False,,11276.058,11354.444,21.8,41.6,60.0,1018.4,1.0,209,False,Monaco,2024,Race
RIC,3,RB,70.0,78.706,20.715,36.965,21.026,201.0,190.0,264.0,279.0,HARD,70.0,False,12.0,,,1,False,False,,11354.444,11433.15,21.7,41.1,60.0,1018.4,0.4,0,False,Monaco,2024,Race
RIC,3,RB,71.0,78.108,20.438,36.822,20.848,203.0,191.0,266.0,279.0,HARD,71.0,False,12.0,,,1,False,False,,11433.15,11511.258,21.6,40.5,62.0,1018.4,0.9,214,False,Monaco,2024,Race
RIC,3,RB,72.0,78.068,20.507,36.906,20.655,204.0,188.0,266.0,273.0,HARD,72.0,False,12.0,,,1,False,False,,11511.258,11589.326,21.6,40.5,61.0,1018.4,0.5,209,False,Monaco,2024,Race
RIC,3,RB,73.0,78.512,20.501,36.922,21.089,200.0,186.0,266.0,276.0,HARD,73.0,False,12.0,,,1,False,False,,11589.326,11667.838,21.7,40.8,61.0,1018.4,1.1,293,False,Monaco,2024,Race
RIC,3,RB,74.0,80.358,21.82,37.37,21.168,143.0,180.0,266.0,280.0,HARD,74.0,False,12.0,,,1,False,False,,11667.838,11748.196,21.7,40.6,61.0,1018.4,0.6,353,False,Monaco,2024,Race
RIC,3,RB,75.0,78.645,20.617,37.121,20.907,199.0,186.0,267.0,282.0,HARD,75.0,False,12.0,,,1,False,False,,11748.196,11826.841,21.7,40.6,61.0,1018.4,0.9,224,False,Monaco,2024,Race
RIC,3,RB,76.0,78.93,20.56,37.196,21.174,202.0,182.0,265.0,281.0,HARD,76.0,False,12.0,,,1,False,False,,11826.841,11905.771,21.8,40.9,61.0,1018.4,1.2,219,False,Monaco,2024,Race
RUS,63,Mercedes,1.0,2473.884,,49.669,,160.0,70.0,,274.0,HARD,1.0,True,5.0,3411.329,,1254,False,False,,3305.68,5779.967,21.6,48.4,66.0,1018.9,0.9,0,False,Monaco,2024,Race
RUS,63,Mercedes,2.0,,26.868,38.057,97.241,176.0,181.0,62.0,270.0,MEDIUM,1.0,True,5.0,,5780.812,14,False,False,,5754.733,5942.003,21.5,49.3,64.0,1018.9,1.5,348,False,Monaco,2024,Race
RUS,63,Mercedes,3.0,85.319,24.518,38.667,22.134,168.0,178.0,258.0,281.0,MEDIUM,2.0,True,5.0,,,1,True,False,,5942.003,6027.322,21.6,48.6,66.0,1018.7,1.4,356,False,Monaco,2024,Race
RUS,63,Mercedes,4.0,82.868,21.853,38.884,22.131,177.0,166.0,268.0,277.0,MEDIUM,3.0,True,5.0,,,1,True,False,,6027.322,6110.19,21.7,49.2,63.0,1018.9,0.6,0,False,Monaco,2024,Race
RUS,63,Mercedes,5.0,83.045,22.046,38.571,22.428,179.0,170.0,257.0,264.0,MEDIUM,4.0,True,5.0,,,1,False,False,,6110.19,6193.235,21.7,48.8,63.0,1018.8,0.6,57,False,Monaco,2024,Race
RUS,63,Mercedes,6.0,83.012,21.79,39.146,22.076,178.0,164.0,255.0,254.0,MEDIUM,5.0,True,5.0,,,1,False,False,,6193.235,6276.247,21.6,48.2,64.0,1018.9,2.0,353,False,Monaco,2024,Race
RUS,63,Mercedes,7.0,81.415,21.818,38.119,21.478,187.0,173.0,256.0,255.0,MEDIUM,6.0,True,5.0,,,1,True,False,,6276.247,6357.662,21.8,48.7,64.0,1018.9,0.4,6,False,Monaco,2024,Race
RUS,63,Mercedes,8.0,81.612,21.689,38.104,21.819,188.0,167.0,255.0,253.0,MEDIUM,7.0,True,5.0,,,1,False,False,,6357.662,6439.274,21.8,48.0,64.0,1018.9,1.4,104,False,Monaco,2024,Race
RUS,63,Mercedes,9.0,81.433,21.68,38.177,21.576,189.0,170.0,256.0,261.0,MEDIUM,8.0,True,5.0,,,1,False,False,,6439.274,6520.707,21.9,47.9,63.0,1018.9,0.9,253,False,Monaco,2024,Race
RUS,63,Mercedes,10.0,81.531,21.973,37.733,21.825,184.0,172.0,257.0,262.0,MEDIUM,9.0,True,5.0,,,1,False,False,,6520.707,6602.238,22.1,47.4,65.0,1018.8,0.7,289,False,Monaco,2024,Race
RUS,63,Mercedes,11.0,81.452,21.765,38.04,21.647,182.0,170.0,256.0,257.0,MEDIUM,10.0,True,5.0,,,1,False,False,,6602.238,6683.69,22.1,47.9,63.0,1018.8,0.9,187,False,Monaco,2024,Race
RUS,63,Mercedes,12.0,80.316,21.458,37.547,21.311,190.0,177.0,257.0,259.0,MEDIUM,11.0,True,5.0,,,1,True,False,,6683.69,6764.006,22.2,47.9,61.0,1018.9,1.3,9,False,Monaco,2024,Race
RUS,63,Mercedes,13.0,80.525,21.414,37.77,21.341,195.0,174.0,257.0,259.0,MEDIUM,12.0,True,5.0,,,1,False,False,,6764.006,6844.531,22.1,47.2,64.0,1018.8,1.2,208,False,Monaco,2024,Race
RUS,63,Mercedes,14.0,80.272,21.224,37.519,21.529,193.0,172.0,257.0,266.0,MEDIUM,13.0,True,5.0,,,1,True,False,,6844.531,6924.803,22.0,47.1,62.0,1018.8,1.2,0,False,Monaco,2024,Race
RUS,63,Mercedes,15.0,80.202,21.203,37.551,21.448,196.0,176.0,256.0,266.0,MEDIUM,14.0,True,5.0,,,1,True,False,,6924.803,7005.005,22.0,47.1,62.0,1018.8,1.1,351,False,Monaco,2024,Race
RUS,63,Mercedes,16.0,79.913,21.301,37.484,21.128,193.0,175.0,257.0,265.0,MEDIUM,15.0,True,5.0,,,1,True,False,,7005.005,7084.918,22.0,46.0,64.0,1018.7,0.5,154,False,Monaco,2024,Race
RUS,63,Mercedes,17.0,80.15,21.408,37.437,21.305,195.0,177.0,256.0,266.0,MEDIUM,16.0,True,5.0,,,1,False,False,,7084.918,7165.068,21.8,46.1,64.0,1018.8,1.3,8,False,Monaco,2024,Race
RUS,63,Mercedes,18.0,79.438,21.248,36.992,21.198,196.0,178.0,257.0,268.0,MEDIUM,17.0,True,5.0,,,1,True,False,,7165.068,7244.506,21.7,47.2,63.0,1018.7,0.8,101,False,Monaco,2024,Race
RUS,63,Mercedes,19.0,80.157,21.402,37.398,21.357,195.0,177.0,257.0,260.0,MEDIUM,18.0,True,5.0,,,1,False,False,,7244.506,7324.663,21.8,46.7,61.0,1018.6,0.7,221,False,Monaco,2024,Race
RUS,63,Mercedes,20.0,80.053,21.161,37.471,21.421,195.0,177.0,257.0,267.0,MEDIUM,19.0,True,5.0,,,1,False,False,,7324.663,7404.716,21.9,46.6,61.0,1018.8,1.3,36,False,Monaco,2024,Race
RUS,63,Mercedes,21.0,79.788,21.174,37.427,21.187,196.0,177.0,257.0,263.0,MEDIUM,20.0,True,5.0,,,1,False,False,,7404.716,7484.504,21.9,45.8,64.0,1018.7,1.3,0,False,Monaco,2024,Race
RUS,63,Mercedes,22.0,79.691,21.336,37.159,21.196,197.0,176.0,257.0,268.0,MEDIUM,21.0,True,5.0,,,1,False,False,,7484.504,7564.195,21.8,45.9,65.0,1018.8,1.6,273,False,Monaco,2024,Race
RUS,63,Mercedes,23.0,79.397,21.109,37.08,21.208,196.0,176.0,257.0,270.0,MEDIUM,22.0,True,5.0,,,1,True,False,,7564.195,7643.592,21.8,45.9,65.0,1018.8,0.5,198,False,Monaco,2024,Race
RUS,63,Mercedes,24.0,79.484,21.193,37.075,21.216,199.0,176.0,257.0,267.0,MEDIUM,23.0,True,5.0,,,1,False,False,,7643.592,7723.076,21.7,46.1,63.0,1018.7,1.1,356,False,Monaco,2024,Race
RUS,63,Mercedes,25.0,78.651,20.91,36.745,20.996,198.0,183.0,257.0,268.0,MEDIUM,24.0,True,5.0,,,1,True,False,,7723.076,7801.727,21.7,45.7,63.0,1018.7,0.9,183,False,Monaco,2024,Race
RUS,63,Mercedes,26.0,79.006,21.449,36.653,20.904,193.0,180.0,257.0,270.0,MEDIUM,25.0,True,5.0,,,1,False,False,,7801.727,7880.733,21.7,45.7,62.0,1018.6,1.3,325,False,Monaco,2024,Race
RUS,63,Mercedes,27.0,78.927,21.081,36.831,21.015,197.0,183.0,257.0,261.0,MEDIUM,26.0,True,5.0,,,1,False,False,,7880.733,7959.66,21.8,46.0,64.0,1018.5,0.7,23,False,Monaco,2024,Race
RUS,63,Mercedes,28.0,78.679,21.106,36.676,20.897,197.0,180.0,257.0,261.0,MEDIUM,27.0,True,5.0,,,1,False,False,,7959.66,8038.339,21.9,46.0,62.0,1018.6,1.0,213,False,Monaco,2024,Race
RUS,63,Mercedes,29.0,78.624,21.067,36.636,20.921,196.0,184.0,258.0,273.0,MEDIUM,28.0,True,5.0,,,1,True,False,,8038.339,8116.963,22.0,45.6,63.0,1018.5,1.7,215,False,Monaco,2024,Race
RUS,63,Mercedes,30.0,78.811,21.195,36.618,20.998,197.0,182.0,257.0,268.0,MEDIUM,29.0,True,5.0,,,1,False,False,,8116.963,8195.774,22.0,45.9,62.0,1018.5,0.9,220,False,Monaco,2024,Race
RUS,63,Mercedes,31.0,79.101,21.076,36.695,21.33,198.0,183.0,257.0,271.0,MEDIUM,30.0,True,5.0,,,1,False,False,,8195.774,8274.875,22.1,45.5,61.0,1018.6,0.4,217,False,Monaco,2024,Race
RUS,63,Mercedes,32.0,79.122,20.993,37.092,21.037,199.0,181.0,258.0,268.0,MEDIUM,31.0,True,5.0,,,1,False,False,,8274.875,8353.997,22.0,45.5,61.0,1018.6,0.9,237,False,Monaco,2024,Race
RUS,63,Mercedes,33.0,78.91,20.991,36.737,21.182,197.0,178.0,258.0,271.0,MEDIUM,32.0,True,5.0,,,1,False,False,,8353.997,8432.907,21.9,45.6,62.0,1018.5,1.0,245,False,Monaco,2024,Race
RUS,63,Mercedes,34.0,79.379,21.252,36.937,21.19,197.0,184.0,257.0,269.0,MEDIUM,33.0,True,5.0,,,1,False,False,,8432.907,8512.286,22.0,45.9,61.0,1018.5,1.0,268,False,Monaco,2024,Race
RUS,63,Mercedes,35.0,80.448,21.603,37.625,21.22,190.0,172.0,258.0,271.0,MEDIUM,34.0,True,5.0,,,1,False,False,,8512.286,8592.734,22.0,45.1,62.0,1018.6,0.9,0,False,Monaco,2024,Race
RUS,63,Mercedes,36.0,79.728,21.254,37.243,21.231,199.0,176.0,258.0,269.0,MEDIUM,35.0,True,5.0,,,1,False,False,,8592.734,8672.462,21.9,44.5,65.0,1018.6,0.6,358,False,Monaco,2024,Race
RUS,63,Mercedes,37.0,78.757,21.135,36.783,20.839,198.0,190.0,259.0,270.0,MEDIUM,36.0,True,5.0,,,1,False,False,,8672.462,8751.219,21.7,44.4,63.0,1018.5,1.5,305,False,Monaco,2024,Race
RUS,63,Mercedes,38.0,78.446,21.051,36.54,20.855,196.0,183.0,258.0,272.0,MEDIUM,37.0,True,5.0,,,1,True,False,,8751.219,8829.665,21.8,44.5,63.0,1018.5,1.0,271,False,Monaco,2024,Race
RUS,63,Mercedes,39.0,78.45,21.063,36.681,20.706,197.0,184.0,259.0,274.0,MEDIUM,38.0,True,5.0,,,1,False,False,,8829.665,8908.115,21.8,44.8,62.0,1018.6,0.7,169,False,Monaco,2024,Race
RUS,63,Mercedes,40.0,78.139,21.011,36.308,20.82,199.0,186.0,258.0,275.0,MEDIUM,39.0,True,5.0,,,1,True,False,,8908.115,8986.254,21.9,44.4,61.0,1018.6,0.8,269,False,Monaco,2024,Race
RUS,63,Mercedes,41.0,78.308,20.912,36.558,20.838,202.0,188.0,258.0,272.0,MEDIUM,40.0,True,5.0,,,1,False,False,,8986.254,9064.562,22.0,44.4,60.0,1018.5,0.8,111,False,Monaco,2024,Race
RUS,63,Mercedes,42.0,78.204,20.877,36.481,20.846,201.0,186.0,258.0,273.0,MEDIUM,41.0,True,5.0,,,1,False,False,,9064.562,9142.766,22.0,44.4,62.0,1018.4,0.5,30,False,Monaco,2024,Race
RUS,63,Mercedes,43.0,78.684,20.878,36.662,21.144,199.0,180.0,259.0,280.0,MEDIUM,42.0,True,5.0,,,1,False,False,,9142.766,9221.45,21.9,44.7,61.0,1018.5,0.5,0,False,Monaco,2024,Race
RUS,63,Mercedes,44.0,78.177,20.798,36.462,20.917,200.0,181.0,259.0,276.0,MEDIUM,43.0,True,5.0,,,1,False,False,,9221.45,9299.627,21.9,44.8,59.0,1018.6,1.0,227,False,Monaco,2024,Race
RUS,63,Mercedes,45.0,78.449,20.914,36.74,20.795,195.0,185.0,260.0,276.0,MEDIUM,44.0,True,5.0,,,1,False,False,,9299.627,9378.076,22.0,44.5,58.0,1018.5,0.5,192,False,Monaco,2024,Race
RUS,63,Mercedes,46.0,78.387,20.904,36.537,20.946,197.0,183.0,260.0,275.0,MEDIUM,45.0,True,5.0,,,1,False,False,,9378.076,9456.463,22.0,44.2,58.0,1018.5,0.8,206,False,Monaco,2024,Race
RUS,63,Mercedes,47.0,78.314,20.768,36.519,21.027,196.0,183.0,261.0,281.0,MEDIUM,46.0,True,5.0,,,1,False,False,,9456.463,9534.777,22.0,44.5,58.0,1018.4,1.8,276,False,Monaco,2024,Race
RUS,63,Mercedes,48.0,78.702,20.917,36.851,20.934,196.0,186.0,262.0,277.0,MEDIUM,47.0,True,5.0,,,1,False,False,,9534.777,9613.479,22.0,43.8,57.0,1018.5,0.7,205,False,Monaco,2024,Race
RUS,63,Mercedes,49.0,78.985,20.975,36.845,21.165,191.0,185.0,261.0,280.0,MEDIUM,48.0,True,5.0,,,1,False,False,,9613.479,9692.464,22.0,43.8,58.0,1018.4,1.1,218,False,Monaco,2024,Race
RUS,63,Mercedes,50.0,78.447,21.009,36.565,20.873,194.0,183.0,260.0,280.0,MEDIUM,49.0,True,5.0,,,1,False,False,,9692.464,9770.911,21.9,43.7,58.0,1018.5,1.0,354,False,Monaco,2024,Race
RUS,63,Mercedes,51.0,78.049,20.754,36.461,20.834,196.0,188.0,261.0,274.0,MEDIUM,50.0,True,5.0,,,1,True,False,,9770.911,9848.96,21.9,43.7,58.0,1018.5,1.1,89,False,Monaco,2024,Race
RUS,63,Mercedes,52.0,78.602,20.742,36.669,21.191,194.0,175.0,261.0,283.0,MEDIUM,51.0,True,5.0,,,12,False,False,,9848.96,9927.562,21.8,43.0,58.0,1018.6,0.7,200,False,Monaco,2024,Race
RUS,63,Mercedes,53.0,80.891,21.524,38.227,21.14,190.0,184.0,259.0,278.0,MEDIUM,52.0,True,5.0,,,21,False,False,,9927.562,10008.453,21.9,43.2,58.0,1018.5,0.8,321,False,Monaco,2024,Race
RUS,63,Mercedes,54.0,78.201,20.753,36.599,20.849,197.0,183.0,260.0,273.0,MEDIUM,53.0,True,5.0,,,1,False,False,,10008.453,10086.654,21.9,43.0,59.0,1018.6,1.1,228,False,Monaco,2024,Race
RUS,63,Mercedes,55.0,77.305,20.747,36.05,20.508,202.0,190.0,259.0,275.0,MEDIUM,54.0,True,5.0,,,1,True,False,,10086.654,10163.959,21.9,42.8,59.0,1018.4,1.4,236,False,Monaco,2024,Race
RUS,63,Mercedes,56.0,77.071,20.49,36.009,20.572,207.0,193.0,260.0,276.0,MEDIUM,55.0,True,5.0,,,1,True,False,,10163.959,10241.03,21.7,42.5,59.0,1018.4,1.1,0,False,Monaco,2024,Race
RUS,63,Mercedes,57.0,76.91,20.542,35.88,20.488,203.0,191.0,261.0,278.0,MEDIUM,56.0,True,5.0,,,1,True,False,,10241.03,10317.94,21.6,42.2,60.0,1018.4,0.8,140,False,Monaco,2024,Race
RUS,63,Mercedes,58.0,77.142,20.435,36.079,20.628,206.0,191.0,259.0,278.0,MEDIUM,57.0,True,5.0,,,1,False,False,,10317.94,10395.082,21.7,42.4,59.0,1018.5,0.6,0,False,Monaco,2024,Race
RUS,63,Mercedes,59.0,76.842,20.416,35.875,20.551,204.0,193.0,261.0,281.0,MEDIUM,58.0,True,5.0,,,1,True,False,,10395.082,10471.924,21.8,42.2,60.0,1018.5,1.2,30,False,Monaco,2024,Race
RUS,63,Mercedes,60.0,76.604,20.034,36.124,20.446,204.0,191.0,260.0,282.0,MEDIUM,59.0,True,5.0,,,1,True,False,,10471.924,10548.528,21.5,42.3,61.0,1018.5,0.5,284,False,Monaco,2024,Race
RUS,63,Mercedes,61.0,76.697,20.384,35.786,20.527,204.0,193.0,262.0,280.0,MEDIUM,60.0,True,5.0,,,1,False,False,,10548.528,10625.225,21.6,42.3,60.0,1018.4,0.6,222,False,Monaco,2024,Race
RUS,63,Mercedes,62.0,76.787,20.251,36.072,20.464,201.0,189.0,262.0,281.0,MEDIUM,61.0,True,5.0,,,1,False,False,,10625.225,10702.012,21.6,42.0,60.0,1018.4,0.9,241,False,Monaco,2024,Race
RUS,63,Mercedes,63.0,76.581,20.073,35.838,20.67,202.0,195.0,263.0,281.0,MEDIUM,62.0,True,5.0,,,1,True,False,,10702.012,10778.593,21.8,42.0,59.0,1018.4,1.2,264,False,Monaco,2024,Race
RUS,63,Mercedes,64.0,76.133,20.219,35.53,20.384,206.0,194.0,259.0,279.0,MEDIUM,63.0,True,5.0,,,1,True,False,,10778.593,10854.726,21.9,41.2,60.0,1018.3,0.8,47,False,Monaco,2024,Race
RUS,63,Mercedes,65.0,75.651,19.764,35.606,20.281,200.0,191.0,262.0,279.0,MEDIUM,64.0,True,5.0,,,1,True,False,,10854.726,10930.377,21.9,42.0,60.0,1018.4,0.9,215,False,Monaco,2024,Race
RUS,63,Mercedes,66.0,75.848,19.709,35.781,20.358,205.0,194.0,260.0,279.0,MEDIUM,65.0,True,5.0,,,1,False,False,,10930.377,11006.225,21.9,41.7,59.0,1018.4,1.2,283,False,Monaco,2024,Race
RUS,63,Mercedes,67.0,76.157,20.043,35.724,20.39,204.0,192.0,260.0,279.0,MEDIUM,66.0,True,5.0,,,1,False,False,,11006.225,11082.382,22.0,41.6,60.0,1018.3,1.0,58,False,Monaco,2024,Race
RUS,63,Mercedes,68.0,75.931,19.945,35.671,20.315,205.0,192.0,261.0,280.0,MEDIUM,67.0,True,5.0,,,1,False,False,,11082.382,11158.313,21.8,40.9,60.0,1018.4,0.7,14,False,Monaco,2024,Race
